county,year,month,NDVI,EVI,LST,GPP,气温,降水,辐射,DEM_Mean,DEM_Std,单产
临澧县,2021,7,0.7272837162017822,0.5479545593261719,31.18187713623047,0.0864103808999061,28.48011016845703,1709.1351318359375,10619.884765625,89.23833152426732,48.63672363655008,6.369742239637544
临澧县,2021,8,0.6052287817001343,0.4192773103713989,30.77429580688477,0.0849411562085151,26.8930778503418,3256.870361328125,8816.39453125,89.23833152426732,48.63672363655008,6.369742239637544
临澧县,2021,9,0.5792489647865295,0.3749488294124603,31.66704559326172,0.08212611079216,26.47684669494629,513.2960815429688,10249.1240234375,89.23833152426732,48.63672363655008,6.369742239637544
临澧县,2021,10,0.5438516736030579,0.3105830550193786,21.856340408325195,0.069689854979515,17.4760684967041,930.494140625,5873.2138671875,89.23833152426732,48.63672363655008,6.369742239637544
云溪区,2012,4,0.43820672067223465,0.27745449385313414,25.892286737759907,0.08073662869212182,18.34951400756836,2564.704833984375,8802.6953125,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,5,0.5131680969647577,0.35515519033591275,28.983253955841064,0.08930455054258735,22.27140045166016,3542.884033203125,8523.396484375,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,6,0.6473727757726797,0.43825160749859354,28.880952437718708,0.09247268229524,26.136425018310547,1962.3648681640625,10182.353515625,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,7,0.7066726309818124,0.47754613810310004,31.552881905010768,0.0924407826841585,29.52964782714844,2152.1923828125,12069.537109375,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,8,0.5909972398619643,0.40885609517623034,30.219067482721236,0.0940538208423188,27.378562927246094,1744.922119140625,10371.5751953125,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,9,0.601513215748528,0.36903840756380213,25.871646801630657,0.08572331268218752,22.93168067932129,774.5203857421875,9132.2578125,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2012,10,0.5246075310576662,0.2889805067472716,21.890362075396947,0.07367368332091001,18.701923370361328,1042.251220703125,6978.501953125,61.59147609147609,42.837524233276284,6.915584415584416
云溪区,2013,4,0.5314000391724237,0.3239946528064257,26.027995972406295,0.07977722573041562,17.407419204711914,2203.52001953125,9465.986328125,61.59147609147609,42.837524233276284,6.609090909090909
云溪区,2013,5,0.580994712367114,0.38429159435287236,29.49701386406308,0.09009877610564762,22.311777114868164,2334.724609375,9697.03515625,61.59147609147609,42.837524233276284,6.609090909090909
